,Nb_Tweets,Nb_Positive_Tweets,Nb_Negative_Tweets,nb_Neutral_Tweets,text,Sentiment_Score,Party,Name,Category
2019-06-01,1,1,0,0,['good line sajidjavid idiocy trashing democracy deliver result advisory ref let forget disenfranchised foreign interference unexplained democratic'],0.056249999999999994,Conservative,Sajid Javid,General
2019-06-01,1,0,1,0,['undemocratic enough undermined multiple breaches electoral law illegal overspending data breaches fake dark ads amp still know impermissable donations amp foreign interference joke'],-0.2125,Conservative,Sarah Wollaston,General
2019-06-01,1,0,1,0,['omg trump scared ans qs anyone part rw machine already paid torygraph already puppet trump amp bannon amp interviewed impartial afneil lies amp dark ads amp disinformation prelude scam'],-0.15,Conservative,Simon Clarke,General
2019-06-01,1,0,1,0,['interesting undignified spat grandees katehoeymp siobhain mcdonagh mp masterclass reach collective policy shambolic display start finish'],-0.04999999999999999,Labour,Siobhain McDonagh,General
2019-06-01,3,3,0,0,"['effectively colony european union exactly eu commission planned start may atrocious wa treaty betrayal result people ni uk electorate', 'media politicians moved vote yet uk consistently growing months post yet jeremycorbyn conservatives bbcnews bbcpolitics tonyhallbbcdg continue completely ignore laura', 'ca believe come smug imagining degree proof wisdom goodness despising thus losing clever squirting slander vitriol racist oaf dare think differently']",0.08333333333333333,Conservative,Theresa May,General
2019-06-01,1,0,0,1,['years ago twitter saw troll accounts move tweeting ukraine amp tweeting pro amp pro trump much later saw saying tactics effect result'],0.0,Conservative,Tom Tugendhat,General
2019-06-01,2,0,2,0,"['advocates changing within something proved impossible even impending rebutted attempt negotiate reform voted', 'will definitive findings investigation tenure current prime minister non negotiable next pm indicated even criminal activity found taken place government will respect result']",-0.26666666666666666,Labour,Tom Watson,General
2019-06-01,1,1,0,0,['sure libdems will prefer borisjohnson tory leader anyone betrays friends colleagues national interest easily betray headbangers delivering exit brexit agree'],0.4666666666666667,Liberal Democrats,Vincent Cable,General
2019-07-01,1,1,0,0,['deal lead enormous unprecedented amount litigation british citizens eu albertocostamp warned unilateral guarantees sufficient protect https'],0.024999999999999994,Conservative,Alberto Costa,General
2019-07-01,5,1,4,0,"['barrygardiner flimflam m even hoping still less expecting common sense remain alliance consistency clarity opposition hah start', 'pity unlike afneil nickyaacampbell research required asking barrygardiner uklabour wto lisbon treaty trap makes us join euro tax army rule taker amp shenzhen labourleave', 'guy right whatever party hes vote neither labour tory right tories parliament banged long real issues losing focus will see everyone complain country goes dogs', 'labour party desperate lose time row labour finished apart aliens criminals immigrants economic migrants one votes labour dirty party dirty tricks', 'sophyridgesky old answers say lack answers barrygardiner appear letting say nothing challenged state uklabour position know position sorry poorer normal interview']",-0.12108843537414964,Labour,Barry Gardiner,General
2019-07-01,10,3,5,2,"['always said main driver leaving immigration amp timing ppl n africa making way europe proves benefits leaving borisjohnson spouts smokes screen', 'car crash approach ill advised badly planned badly executed now laughing stock world see countries following train wreck years wasted', 'past exclusively respecting result triggered taxpayers diverted public services cover costs options explored negotiated scrutinised amp rejected found natl interest oh dear', 'shit people complaining domestic eu policies feel strongly profession poor job providing analysis got campaign rhetoric either side little scrutiny', 'ah yes allowed borisjohnson conservatives jeremycorbyn change minds democratic process sacred tablets stone handed us chosen people mount sinai', 'borisjohnson think love cake change tone voice lol export walthamstow france love cake france', 'true move new gvt another following questions matter incl borisjohnson deal deal michaelgove jeremycorbyn', 'dominicraab learned borisjohnson tell lie enough times people will believe truth hence people voted deal agreed deal undemocratic fail idea', 'anyone thought borisjohnson made big mistake sacking potential remainers cabinet releasing shackles supporting government now tip balance mean leaving', 'breaking bbcnews houseofcommons voted block borisjohnson suspending parliament push']",-0.019755244755244747,Conservative,Boris Johnson,General
2019-07-01,1,1,0,0,['key policy takeaways cskidmoreuk commonsstc today risk dominates govt committed underwrite money additional hmt clear risk areas funding suffer sr result'],0.05000000000000001,Conservative,Chris Skidmore,General
2019-07-01,1,0,0,1,['ballot paper said want leave eu mention deal deal want remain eu deal nonsense coming people voted leave eu means deal'],0.0,Labour,Chuka Umunna,General
2019-07-01,3,1,2,0,"['clear message thousands london yesterday clearer whatever might stand mikegalsworthy claireperrymp', 'never liked respected ann widdecombe enjoy visit mad ranting speech reflects exactly come expect years tragic party selected mep tragic supporters agree', 'claire claire claire confirming private limited company line next will asking awkward questions money coming running social media campaigns see rounding next']",-0.1779304029304029,Conservative,Claire Perry,General
2019-07-01,1,0,1,0,['scary stuff conorburnsuk claimed government boris request extension time stop deal exit claimed mandate nonsense'],-0.5,Conservative,Conor Burns,General
2019-07-01,1,1,0,0,['simply untrue uk imports already outside eu existing wto rules deals countries prices will fall public suffered lies time fresh blood cabinet'],0.075,Conservative,David Gauke,General
2019-07-01,1,1,0,0,['dumb specify result loser second second bite losing second bite winning cake'],0.025,Labour,David Lammy,General
2019-07-01,3,1,2,0,"['davidmundelldct ruthdavidsonmsp disappointed chose support anyone boris party spoken behind borisjohnson work complete amp continue fight stop indy bandwagon even damage scotland', 'clear principled position chancellor philiphammonduk will secretary state scotland davidmundelldct follow lead prepared sign damaging conditions boris johnson', 'aye protected slap label saying scotch small print will read made usa scottish recipe']",-0.23999999999999994,Conservative,David Mundell,General
2019-07-01,4,2,2,0,"['tory mp trying retrofit policy either lying suffering severe memory lapses render unfit mp let alone cabinet minister yes mean dominicraab', 'first close result least required seismic change people spoken now dominicraab mandate flailing s real time', 'dominicraab learned borisjohnson tell lie enough times people will believe truth hence people voted deal agreed deal undemocratic fail idea', 'total dominicraab clearly part strategy hijack result mean something never abt re playing directly hands allowing lies gave climate sceptics airtime many years']",-0.025,Conservative,Dominic Raab,General
2019-07-01,1,0,0,1,['share applications residents uk increased eu residents applied https'],0.0,Conservative,Jacob Rees-Mogg,General
2019-07-01,2,1,0,1,"['expert uk politics assume one remainers working may defeat inside look wiki nah', 'interesting jbrokenshire mhclg hold national conversation informed direct conversations people nation vision future community country']",0.19999999999999998,Conservative,James Brokenshire,General
2019-07-01,1,1,0,0,['hello nobody able ignore result triggered prematurely diverted taxpayers public services amp negotiated deal brits approved given good go time stop now'],0.39999999999999997,Conservative,James Cleverly,General
2019-07-01,6,2,2,2,"['car crash approach ill advised badly planned badly executed now laughing stock world see countries following train wreck years wasted', 'mark joswinson political understanding thinks jeremycorbyn campaigned binary vote core message stop tory brexit amp change eu within way campaigned uklabour', 'still trust jeremy corbyn listen extract war corbyn wilfully sabotaged care damn us us playing labour supporters fools resign corbyn go longer bear failure', 'ah yes allowed borisjohnson conservatives jeremycorbyn change minds democratic process sacred tablets stone handed us chosen people mount sinai', 'true move new gvt another following questions matter incl borisjohnson deal deal michaelgove jeremycorbyn', 'great jeremycorbyn regards position party democracy right give british people final say']",-0.060327767470624606,Labour,Jeremy Corbyn,General
2019-07-01,1,1,0,0,['negotiate consider must subject indication still mandate course action given far away promises campaign deal option'],0.011111111111111118,Conservative,Jeremy Hunt,General
2019-07-01,1,0,0,1,['know project fear according moody says uk likely enter recession exit eu mikebutcher fitzmp jackwdart uktostayeu'],0.0,Labour,Jim Fitzpatrick,General
2019-07-01,5,2,2,1,"['car crash approach ill advised badly planned badly executed now laughing stock world see countries following train wreck years wasted', 'going remove word democrats libdems now said uncertain terms saying wo accept result unless remain far democratic joswinson', 'mark joswinson political understanding thinks jeremycorbyn campaigned binary vote core message stop tory brexit amp change eu within way campaigned uklabour', 'still trust jeremy corbyn listen extract war corbyn wilfully sabotaged care damn us us playing labour supporters fools resign corbyn go longer bear failure', 'agree apart fact typo tweet said deserves better ignored result therefore thanks']",-0.16166666666666665,Scottish National,Jo Swinson,General
2019-07-01,4,2,0,2,"['ashford', 'great kwasikwarteng us today hearing businesses preparations', 'another lie kwasikwarteng says economy expanding last week news full announcements huge related contraction manufacturing sectors', 'kwasikwarteng deliberately misrepresenting uklabour wanting reverse referendum result happening expect tory']",0.31,Conservative,Kwasi Kwarteng,General
2019-07-01,1,1,0,0,['best piece news serial winner main reason underdogs won ideal person take us institutions despite moaning people laylamoran'],0.688888888888889,Conservative,Layla Moran,General
2019-07-01,1,0,1,0,['gone lifelong uklabour party member detesting lisanandy now trying redeem place backing destroy jobs industries reputation amp future opportunities young people'],-0.05000000000000001,Labour,Lisa Nandy,General
2019-07-01,1,1,0,0,['conservative uk gov leaflet held june still implemented result uk conservative amp unionist party think words mean nothing fair enough'],0.12916666666666665,Conservative,Luke Graham,General
2019-07-01,1,1,0,0,['true move new gvt another following questions matter incl borisjohnson deal deal michaelgove jeremycorbyn'],0.1621212121212121,Conservative,Michael Gove,General
2019-07-01,1,0,1,0,['nadhimzahawi realdonaldtrump words recall encounter prior talking family told june go back came reply mean manchester don t think'],-0.10416666666666667,Conservative,Nadhim Zahawi,General
2019-07-01,1,0,0,1,['stevebarclay katyballs remember david cameron pre please don t try rewrite history'],0.0,Conservative,Stephen Barclay,General
2019-07-01,4,1,0,3,"['ah yes allowed borisjohnson conservatives jeremycorbyn change minds democratic process sacred tablets stone handed us chosen people mount sinai', 'true move new gvt another following questions matter incl borisjohnson deal deal michaelgove jeremycorbyn', 'realdonaldtrump potus netanyahu israelipm junckereu antonioguterres emmanuelmacron auspm un eu vp angelamerkeicdu italymfa royalfamily support nigeria nigeria save lives', 'oh something worked congratulation hope will dissuaded']",0.1621212121212121,Conservative,Theresa May,General
2019-07-01,1,1,0,0,['spinning myth reforming within notwithstanding evidence impossibility even hour tried negotiate better terms prior intransigent result won'],0.25,Labour,Tom Watson,General
2019-07-01,1,0,0,1,['ah yes allowed borisjohnson conservatives jeremycorbyn change minds democratic process sacred tablets stone handed us chosen people mount sinai'],0.0,Liberal Democrats,Vincent Cable,General
2019-07-01,1,1,0,0,['good coming mp constituents voted leave mp needs ousting'],0.7,Labour,Yvette Cooper,General
2019-08-01,1,1,0,0,['mandate anyone rational derive soft one deal know one german car makers insist one insisted naturally occur'],0.06666666666666667,Conservative,Anna Soubry,General
2019-08-01,1,1,0,0,['meanwhile front page today main story hammond women referees rights police racists racism football paying'],0.16666666666666666,Conservative,Anne-Marie Trevelyan,General
2019-08-01,6,4,2,0,"['undermine young people care far removed thoughts policies', 'really comment mp bbradleymp really understand difference chlorine water using chlorine eliminate mask infections poultry responsible deciding future explains mess made', 'technically chicken comes america safer eat european chicken imported dont know complaining plus always buy british anyway check label', 'chlorinated veg eu renders whining chicken chlorinated redundant cant wait brexit cant wait salty little men james cry gazza italia deal happens', 'great see taking interest public health implications suggest go drink lightly chlorinated water esteemed learn regulatory alignment europe us saved millions lives salmonella', 'know washing needs family wo eating rest liars will able afford best expensive produce fine plebs eh us will stop food labeling wo know']",0.05019841269841271,Conservative,Ben Bradley,General
2019-08-01,26,16,7,3,"['give consent seem caught lying bug borisjohnson', 'borisjohnson police control marxists far right will step will violence streets police must take control streets allow people demonstrate peacefully without intimidation marxists', 'prime minster borisjohnson finally position see decision implemented amp face ridiculous opposition reluctant honour referendum result amp party manifestos got elected', 'borisjohnson stopping anti democracy mps blocking legal departure eu', 'economic logic benefits current income loss long run b based disorderly trust democracy will weaken disintegrate book downloads https', 'referendum put people clear plans available side wholly supported necessary facts heard nothing hot air least eu see warts warned consequences leaving', 'nickferrarilbc borisjohnson hypocrisy remainers astounding gordon brown replaced tony blair become pm without going country year signed lisbon treaty without holding promised referendum', 'sorry talk democracy realise mean democracy mine mandate comes small group result vague amp undeliverable using lies privacy busting targeting amp dark money democracy', 'telegraph comres usual borisjohnson amp mates let forget right hand man previously leaveeuofficial involved undemocratic result', 'party wants disregard democratic result whose leader disregard result won', 'electorate told everyone thomasbrake whatever decided implemented generation chance say fact', 'hope latest benefitted agst thatcher reneged holding whose erm debacle cost billions made rich fails behind now', 'million actually got keyboard walked poll station vote result changed', 'well s interesting isn t leadership taking tough decisions lemming boris clear strategy constitutional legal mandate people via proceed voted', 'mandate derive soft among others borisjohnson every time calls mandate weakened bbcnewsnight thesun telegraph', 'kinder fairer safer society party openly admitted ignore unless conformed narrow viewpoint put money better use statue borisjohnson outside', 'politicians plotting save countries disaster driven mad demagogue borisjohnson based lies', 'guy borisjohnson moved short time agree least stick getting deal everyone country said easy', 'going leave satanic product called forcing remain one working hard seced allowing committed yet forgotten', 'boris don t know brand belong s nothing supported life business re appalling don t think nonsense based lies will wash gods sake grow', 'respected given win lose result say answers please borisjohnson rcpchpresident ukyp electoralreformhttps', 'day inept leadership today tory leaders turn messed wants cancel reverse created', 'mandate anyone rational derive soft one deal know one german car makers insist one insisted naturally occur', 'scenarios discussed core reasons disengaging whilst remaining european true today', 'love brass neck libdems said time comply whose failure support deal made possible', 'peston borisjohnson chukaumunna nicolasturgeon bbclaurak mps parties must unite defeat lunatics runningnour current government let s call general strike hong kong style https']",0.026697137188208615,Conservative,Boris Johnson,General
2019-08-01,2,1,1,0,"['advocated taking back control uk parliament now takes away control long biggest crisis highlighting meant individual sense wannabe king joswinson carolinelucas', 'mandate anyone rational derive soft one deal know one german car makers insist one insisted naturally occur']",0.025000000000000005,Green  of England and Wales,Caroline Lucas,General
2019-08-01,1,0,1,0,['find outrageous mp allowed abstain votes keep jobs look fail collective job delivering consequence seems ok'],-0.3333333333333333,Conservative,Chris Skidmore,General
2019-08-01,4,1,1,2,"['hi sarahwollaston switched backing leave remain saw brexit campaign based lies vote millions voted leave journey share stories follow', 'hi sarahwollaston switched backing leave remain saw brexit campaign based lies vote millions voted leave journey share stories follow', 'chukaumunna left uklabour allegedly wanted stop now jeremycorbyn played end game strategy chukaumunna wants stop uklabour delying second chukaumunna moral dog', 'peston borisjohnson chukaumunna nicolasturgeon bbclaurak mps parties must unite defeat lunatics runningnour current government let s call general strike hong kong style https']",-0.031249999999999997,Labour,Chuka Umunna,General
2019-08-01,2,2,0,0,"['mandate anyone rational derive soft one deal know one german car makers insist one insisted naturally occur', 'mandate anyone rational derive soft one deal know one german car makers insist one insisted naturally occur']",0.06666666666666667,Labour,David Lammy,General
2019-08-01,1,1,0,0,['worth watching mr jack done many interviews taking scotsecofstate davidmundelldct mr mundell ruled backing deal mr jack see oh thanks itvborder along'],0.3333333333333333,Conservative,David Mundell,General
2019-08-01,1,1,0,0,['oh dear hackneyabbott clear support t spell jeremy s position still three years'],0.10000000000000002,Labour,Diane Abbott,General
2019-08-01,1,0,1,0,['course ids ignores highlights issues never part leave campaign expect disingenuous zealot blind impact'],-0.5,Conservative,Iain Duncan Smith,General
2019-08-01,1,1,0,0,['mandate anyone rational derive soft one deal know one german car makers insist one insisted naturally occur'],0.06666666666666667,Scottish National,Ian Blackford,General
2019-08-01,1,1,0,0,['scenarios discussed core reasons disengaging whilst remaining european true today'],0.175,Conservative,Jacob Rees-Mogg,General
2019-08-01,1,0,1,0,['join bbcmarkmardell live mean traditional port city minister jakeberry amp lenmccluskey join us escape shadow beatles musician forestswords claire mccolgan culturelpool discuss'],-0.058712121212121215,Conservative,Jake Berry,General
2019-08-01,5,1,2,2,"['electorate told everyone thomasbrake whatever decided implemented generation chance say fact', 'self awareness level jamescleverly voted leave now voted remain sherlock tell means party tabled ukip voters cos shit scared losing labour', 'inflammatory language jamescleverly libdems scraped bigger margin now landed us charade dirty back room deal population voting current pm ultra right top propagandahttps', 'something sinister going british politics voted still believe uk better reforming away within due s incompetence must', 'ps ta review ji restaurant written months took place jamie appears suffering bse blame someone']",-0.012662337662337668,Conservative,James Cleverly,General
2019-08-01,12,5,4,3,"['jeremycorbyn received advice terrorist friends disrupt society', 'jeremycorbyn let often beginning amp contributed much paid member uklabour paulmasonnews voting tactically alliance', 'wow support jeremycorbyn fundamentalist totally defected campaign asked call day result', 'list appearances cameron comparison made highlighted jeremycorbyn avoided media plague wonder command support mps', 'leaving everything missing debate first proposed will amp will set guess next best option wo will', 'still trust jeremycorbyn listen extract war corbyn wilfully sabotaged care damn us us playing labour supporters fools sick joke https gchq oecd eucouncil', 'jeremycorbyn many didnt vote right said didnt know vote now know rushed items start consisting people now deserve vote', 'supporting jeremycorbyn s campaigning lack lustre non existent heart hear phil wilson mp sedgefield labour britain group parliamentary labour party called corbyn performance sabotage', 'silly speech silly man brexiteer life now desperate attempt cling power wants referendum jeremycorbyn', 'separates referendum s convenient heuristic distinguish joke vote actual let know help u anything', 'chukaumunna left uklabour allegedly wanted stop now jeremycorbyn played end game strategy chukaumunna wants stop uklabour delying second chukaumunna moral dog', 'appear campaign totally unenthusiastic remaining fact pathetic looked plant leave camp']",-0.042857142857142864,Labour,Jeremy Corbyn,General
2019-08-01,2,1,0,1,"['fair enough jess divisive led uklabour properly got majority citizens behind governments loathed start fought result', 'jessphillips opinion companies eu countries owning airports electricity etc hypocrite']",0.07499999999999998,Labour,Jess Phillips,General
2019-08-01,12,6,3,3,"['list appearances cameron comparison made highlighted jeremycorbyn avoided media plague wonder command support mps', 'hi sarahwollaston switched backing leave remain saw brexit campaign based lies vote millions voted leave journey share stories follow', 'always seems daunting prepare significant changes particularly unknowns apart wanting daring follow decision trade future relationships will depend benefits', 'really disappointing response joswinson clearly blocking less important attacking uklabour reminiscent recent coalition whose joint policy caused crisis https', 'million actually got keyboard walked poll station vote result changed', 'advocated taking back control uk parliament now takes away control long biggest crisis highlighting meant individual sense wannabe king joswinson carolinelucas', 'supporting jeremycorbyn s campaigning lack lustre non existent heart hear phil wilson mp sedgefield labour britain group parliamentary labour party called corbyn performance sabotage', 'mandate anyone rational derive soft one deal know one german car makers insist one insisted naturally occur', 'stopping stops us actually leaving october surely decent dare say thing let us whole m ppl whose vote won will eternally grateful thankyou', 'problem joswinson regardless political party majority mps chameleons arrogantly ignoring constituents wishes putting personal gravy train agendas first public lost faith', 'fantastic jumping one party another jumping call let constituency decide joswinson', 'appear campaign totally unenthusiastic remaining fact pathetic looked plant leave camp']",0.02561728395061729,Scottish National,Jo Swinson,General
2019-08-01,1,1,0,0,['johncryermp really supporting campaign will keen sponsor someone different father think john sponsored created first place'],0.16666666666666666,Labour,John Cryer,General
2019-08-01,1,1,0,0,['johnmcdonnellmp pollytoynbee uklabour agonising nothing la future refs free voting basis instead monolithic party positions picked idea discussions original idea bbclaurak sophyridgeskyhttps'],0.25833333333333336,Labour,John McDonnell,General
2019-08-01,1,0,0,1,['ballot paper say vote vote remain ask semmingly viewpoint vote deal vote remain mine asked vote vote toremain'],0.0,Labour Co-operative,Jonathan Ashworth,General
2019-08-01,2,1,0,1,"['occurred though ahmer wo uklabour respect result unless ca face cut https', 'peston borisjohnson chukaumunna nicolasturgeon bbclaurak mps parties must unite defeat lunatics runningnour current government let s call general strike hong kong style https']",0.02500000000000001,Labour,Keir Starmer,General
2019-08-01,1,1,0,0,['advocated taking back control uk parliament now takes away control huge biggest crisis highlighting meant individual sense wannabe king'],0.13333333333333336,Conservative,Kevin Hollinrake,General
2019-08-01,1,1,0,0,['mandate anyone rational derive soft one deal know one german car makers insist one insisted naturally occur'],0.06666666666666667,Labour Co-operative,Luciana Berger,General
2019-08-01,1,0,1,0,['bloody long painful years negotiate michaelgove lot conservatives start made right balls ill advised advisory now give'],-0.35285714285714287,Conservative,Michael Gove,General
2019-08-01,1,0,1,0,['spread talkradio uklabour mp nicdakinmp mentioned typical bs'],-0.16666666666666666,Labour,Nic Dakin,General
2019-08-01,1,1,0,0,['billion relates legal obligations uk government freely entered sure refuse pay billion divorce agreement walking away agreements already made potential future trade partners will take note'],0.22000000000000003,Conservative,Owen Paterson,General
2019-08-01,1,1,0,0,['many vote right said know vote now rushed items start consisting deserve vote'],0.39285714285714285,Conservative,Philip Hammond,General
2019-08-01,2,1,1,0,"['borisjohnson police control marxists far right will step will violence streets police must take control streets allow people demonstrate peacefully without intimidation marxists', 'way eu citizens treated whole process shames nation initial decision hold without enfranchising broken pledge affect now decision deny rights oct']",0.0726190476190476,Conservative,Priti Patel,General
2019-08-01,14,3,7,4,"['rorystewartuk held hostage eu idea huh leave trade sorted separately insidious demands coming brussels don t see bad eu become truly despair', 'davidgauke oletwinofficial drphillipleemp rorystewartuk fooled trickery dom cummings marionette stick guns borisjohnson bydonkeys', 'eu country limit immigration another eu country called freedom movement within single market solution impossible', 'rorystewartuk person walk away utter shambles kind reputation integrity dogs dinner understand drive personal gain', 'clown really democracy needs defending idiots people vote back voted overwhelming leave without deal leave simple hope', 'thanks smithy matter evidence confronted poll data exposed comments past informing must future traitors democracy will keep ignoring selfish gain nov post clear', 'great reply rorystewartuk borisjohnson davidwalliams', 'rorystewartuk indeed region means losses funding amp provide courses students amp people low incomes practical training city amp guilds example loss amp blow region', 'violence still rising uk worst prisons violence rocketed two prisons despite extra support ministers emerged yesterday former prison mp rorystewartuk vowed resign level drugs violence fall quit plans', 'now know forced take bad deal eu cabinet ministers philiphammonduk davidgauke rorystewartuk always bend arm https needs confidence vote borisjohnson', 'carolinelucas write ann widdecombe priti patel penises think rorystewartuk suggestion citizens assembly remarkably different perspective come someone willy', 'pointed maggie lesserspottedh apparently excused uklabour culpability right campaigned hard swung corbyn weak approach back lie much harm', 'save us throughout history people fled murder rape pillage tyranny invading hordes w cries save us romans saxons vikings normans religious amp civil wars napoleon somehow save us democracy doesn t quite make grade', 'hoping will life better answer includes trade deals please explain trade deals uk will better many trade deals already']",-0.03585434173669467,Conservative,Rory Stewart,General
2019-08-01,1,1,0,0,['scenarios discussed core reasons disengaging whilst remaining european true today'],0.175,Conservative,Sajid Javid,General
2019-08-01,1,1,0,0,['mandate derive soft among others borisjohnson every time calls mandate weakened bbcnewsnight thesun telegraph'],0.1,Conservative,Sam Gyimah,General
2019-08-01,6,1,1,4,"['sarahwollaston correct years little said arguments protecting fallout live fear provision health care dwindling pensions effect hits pockets', 'hi sarahwollaston switched backing leave remain saw brexit campaign based lies vote millions voted leave journey share stories follow', 'hi sarahwollaston switched backing leave remain saw brexit campaign based lies vote millions voted leave journey share stories follow', 'hi sarahwollaston switched backing leave remain saw brexit campaign based lies vote millions voted leave journey share stories follow', 'hi sarahwollaston switched backing leave remain saw brexit campaign based lies vote millions voted leave journey share stories follow', 'fantastic jumping one party another jumping call let constituency decide joswinson']",0.11628787878787879,Conservative,Sarah Wollaston,General
2019-08-01,1,1,0,0,['mandate anyone rational derive soft one deal know one german car makers insist one insisted naturally occur'],0.06666666666666667,Labour Co-operative,Stephen Doughty,General
2019-08-01,1,0,0,1,['public official amp mandarins sought delay deceive damage deviate majority decision'],0.0,Conservative,Steven Baker,General
2019-08-01,1,0,1,0,['still trust jeremy corbyn listen extract war corbyn wilfully sabotaged care damn us us playing labour supporters fools sick joke'],-0.7142857142857143,Labour,Thangam Debbonaire,General
2019-08-01,3,2,0,1,"['party wants disregard democratic result whose leader disregard result won', 'electorate told everyone thomasbrake whatever decided implemented generation chance say fact', 'love brass neck libdems said time comply whose failure support deal made possible']",0.09583333333333331,Liberal Democrats,Tom Brake,General
2019-09-01,2,1,1,0,"['expect salt sandwiches go batshit crazy happens zammo grange hill', 'last three years ve seen chaos people trying restore sense national pride leave without deal will beginning don t stop go back normal']",-0.11249999999999999,Conservative,Adam Afriyie,General
2019-09-01,2,0,2,0,"['course seen albertocostamp walking around television know now awakening five year coma absence evidence certainly left wonder', 'got bridge sell albertocostamp mean man never learns let gullible iaindale']",-0.10625,Conservative,Alberto Costa,General
2019-09-01,3,2,0,1,"['lovely hear clarity sense compassion alistairburtuk morningireland', 'fierce words brexit former middle east minister alistairburtuk says may last speech chamber will leave looking sky shoes', 'impressive alistairburtuk regrets conservatives shame s standing']",0.2333333333333333,Conservative,Alistair Burt,General
2019-09-01,4,4,0,0,"['today award helen holdsworth persistence making case coherently now courageously explaining voters person many remainernow listened hard great people helen', 'amberruddhr people left don t want anything suffer consequences true delivery similar resigning job wanting perks either another', 'amberruddhr resigned cabinet saying opposes sacking loyal members decision party election manifesto mind borisjohnson erred making minister againhttps', 'rhetoric will simply drive moderates away voting conservative amberruddhr right remind cox parliament reflects election divisions across uk https']",0.24773809523809526,Conservative,Amber Rudd,General
2019-09-01,1,0,1,0,['know advisory don t perhaps checking know re talking tweet help stop looking stupid remember stuff parliamentary sovereignty looks'],-0.7999999999999999,Labour,Andrew Gwynne,General
2019-09-01,1,1,0,0,['today award helen holdsworth persistence making case coherently now courageously explaining voters person many remainernow listened hard great people helen'],0.3770833333333333,Liberal Democrats,Angela Smith,General
2019-09-01,6,5,1,0,"['actually coverse true ms soubry u never accepted lost u suffering plausible deniability alzheimer amp cancer political correctness relativism fact ignored democratic majority decision unconditionally', 'today award helen holdsworth persistence making case coherently now courageously explaining voters person many remainernow listened hard great people helen', 'people using place attack rather face poison allowed veins public discourse show completely detached honourable british society furious selfish blind toddlers', 'us campaigned hard yrs illegitimate bizarrely popular rogue pm heads right v least demand various opposition groups intelligent joswinson jeremycorbyn', 'remind us position political obscurity ms soubry result constituency leave apparently majority democratic vote line thinking wonder won', 'used detest jumping ship party take back standing principles commons really good show']",0.14358178053830226,Conservative,Anna Soubry,General
2019-09-01,14,8,3,3,"['illogical distraction authorised process underway benefit energies uk politicians focused supporting uk gov max eu smooth exit deal october', 'excellent evening redcar clp hosted talked us current minefield great annaturley back home turf welcome change palace varieties', 'one problem take authored michael gove proud champion outset leave campaign', 'john bercow tory mp bojo mogg et al voted mays deal working majority reason referendum cameron tried shore right flank ukip mistakes blame others', 'real disrespect comes mps stalled years waffle piffle', 'feeling blow speaker house placed place regarding amendment accused showing impartiality', 'uk problems stem fat cat mps disgusting attitude', 'give break huge leaveroids butt plug know', 'oh irony remoaner ignoring will', 'much common poor people poster farage stood front came eu work better life popus entitled arrogant toff', 'outside europe used controls article home office never issue european immigrants work nhs boost leaving', 'rally today even able bring key role monument story uk threat prime minister annaturley', 'proud speaking alongside annaturley today s next week mps parties will come together stop need work together bringing closure giving people amp fight', 'don t fooled thing borisjohnson wants north east permission use rob blind annaturley will speaking newcastle rally today demand']",0.2059006211180124,Labour Co-operative,Anna Turley,General
2019-09-01,20,10,7,3,"['mps bastions toryism champions leave voters debacle naughty corner elsewhere hoc sarahwollaston sandbach justinegreening', 'strategy seems generate backlash removed power unity government fight election martyr parliament frustrated quest dog whistles around', 'https oletwinofficial nickboles dlidington davidgauke gregclarkmp amberruddhr sandbach philiphammonduk justinegreening ask reform current federation confederation amp', 'every point view working deal interest ensuring latter half october boris johnson will longer prime minister', 'borisjohnson calculated hatred will follow rest life people suffer effects deal cummings amp co care whit', 'always thought impartial around brexit interesting lbc sandbach alistair campbell amp anna soubry couldbt ask remaineer morning line', 'conservatives place voices sandbach spent force damned screaming amongst purest form led cummings farage shadows consigned dustbin political', 'antoinette sandbach tells support received constituents found lose whip press referendum deal remain best way go', 'think need ball remove bio appropriate remain party will defecting understand amp openings washed politicians', 'thank antoinette focus best interests constituents country expect politicians', 'sweep sweep good riddance extreme voters now see years voted mps still delivered part s plan beginning deceive us amp stay eu', 'antoinette voted take power away democratically elected conservative government time main alternative marxism simply know will turn lost touch reality', 'ed vaizey rebels tells feels liberated hear speeches s sandbach know re right', 'take back honourable courageous speech tonight sandbach prorogation defence parliament fortunate thin blue line conservative mps willing take stand', 'impressed steadfastness conservative mp antoinette sandbach today facing coarse undemocratic threats now emanating heart government suggesting withdrawal party whip interests uk must prevail ideology resolving', 'please every single person living country will suffer even time one follow one conscience moral duty', 'ca wait memoirs mps done things differently come view future hindsight perspective risky enterprise one everyone will conducting soon enough present tense', 'good another rebel gone conservatives goodbye sandbach hopeless mp anyway glad will', 'may deal remainer trap unilateral means escape', 'stirring speech jess phillips critical pm johnson opposes ge threat damaging brexit table']",0.13105742296918765,Conservative,Antoinette Sandbach,General
